id,priority,level,file,index,word,wordType,article,articleStatus,plural,pluralStatus,flags,reviewerPrompt,meaningVi,meaningDe,exampleSentence1,reviewerVerdict,reviewerNotes
"content/a1/vocabulary/06-essen-trinken.json#words[12]","P2","A1","content/a1/vocabulary/06-essen-trinken.json","12","Reis","NOMEN","MASKULIN","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","cơm, gạo","Kleine weiße Körner.","Ich esse Reis.","",""
"content/a1/vocabulary/06-essen-trinken.json#words[15]","P2","A1","content/a1/vocabulary/06-essen-trinken.json","15","Gemüse","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","rau","Pflanzen, die man isst.","Ich esse gern Gemüse.","",""
"content/a1/vocabulary/06-essen-trinken.json#words[16]","P2","A1","content/a1/vocabulary/06-essen-trinken.json","16","Obst","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","trái cây","Früchte von Bäumen oder Sträuchern.","Ich esse Obst.","",""
"content/a1/vocabulary/06-essen-trinken.json#words[2]","P2","A1","content/a1/vocabulary/06-essen-trinken.json","2","Mittagessen","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","bữa trưa","Das Essen am Mittag.","Das Mittagessen ist fertig.","",""
"content/a1/vocabulary/06-essen-trinken.json#words[23]","P2","A1","content/a1/vocabulary/06-essen-trinken.json","23","Zucker","NOMEN","MASKULIN","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","đường","Ein süßes, weißes Pulver.","Nehmen Sie Zucker?","",""
"content/a1/vocabulary/06-essen-trinken.json#words[24]","P2","A1","content/a1/vocabulary/06-essen-trinken.json","24","Salz","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","muối","Ein weißes Pulver für den Geschmack.","Die Suppe braucht Salz.","",""
"content/a1/vocabulary/06-essen-trinken.json#words[25]","P2","A1","content/a1/vocabulary/06-essen-trinken.json","25","Wasser","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","nước","Eine farblose Flüssigkeit, die man trinkt.","Ich trinke Wasser.","",""
"content/a1/vocabulary/06-essen-trinken.json#words[26]","P2","A1","content/a1/vocabulary/06-essen-trinken.json","26","Kaffee","NOMEN","MASKULIN","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","cà phê","Ein dunkles Getränk aus Kaffeebohnen.","Ich trinke Kaffee.","",""
"content/a1/vocabulary/06-essen-trinken.json#words[28]","P2","A1","content/a1/vocabulary/06-essen-trinken.json","28","Milch","NOMEN","FEMININ","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","sữa","Weißes Getränk von der Kuh.","Ich trinke Milch.","",""
"content/a1/vocabulary/06-essen-trinken.json#words[3]","P2","A1","content/a1/vocabulary/06-essen-trinken.json","3","Abendessen","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","bữa tối","Das Essen am Abend.","Was gibt es zum Abendessen?","",""
"content/a1/vocabulary/06-essen-trinken.json#words[47]","P2","A1","content/a1/vocabulary/06-essen-trinken.json","47","Hunger","NOMEN","MASKULIN","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","đói","Das Gefühl, wenn man Nahrung braucht.","Ich habe Hunger.","",""
"content/a1/vocabulary/06-essen-trinken.json#words[48]","P2","A1","content/a1/vocabulary/06-essen-trinken.json","48","Durst","NOMEN","MASKULIN","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","khát","Das Gefühl, wenn man Flüssigkeit braucht.","Ich habe Durst.","",""
"content/a1/vocabulary/06-essen-trinken.json#words[49]","P2","A1","content/a1/vocabulary/06-essen-trinken.json","49","Sahne","NOMEN","FEMININ","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","kem (sữa)","weiß und dick aus Milch","Kaffee mit Sahne, bitte.","",""
"content/a1/vocabulary/06-essen-trinken.json#words[6]","P2","A1","content/a1/vocabulary/06-essen-trinken.json","6","Butter","NOMEN","FEMININ","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","bơ","Gelbes Fett für das Brot.","Ich nehme Butter.","",""
"content/a1/vocabulary/06-essen-trinken.json#words[9]","P2","A1","content/a1/vocabulary/06-essen-trinken.json","9","Fleisch","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","thịt","Essen von Tieren.","Ich esse kein Fleisch.","",""
"content/a1/vocabulary/07-einkaufen.json#words[11]","P2","A1","content/a1/vocabulary/07-einkaufen.json","11","Kleidung","NOMEN","FEMININ","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","quần áo","Was man am Körper trägt.","Ich kaufe Kleidung.","",""
"content/a1/vocabulary/07-einkaufen.json#words[6]","P2","A1","content/a1/vocabulary/07-einkaufen.json","6","Geld","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","tiền","Man braucht es zum Kaufen.","Ich habe kein Geld.","",""
"content/a1/vocabulary/08-dienstleistungen.json#words[0]","P2","A1","content/a1/vocabulary/08-dienstleistungen.json","0","Post","NOMEN","FEMININ","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","bưu điện","Ein Ort für Briefe und Pakete","Ich gehe zur Post.","",""
"content/a1/vocabulary/08-dienstleistungen.json#words[2]","P2","A1","content/a1/vocabulary/08-dienstleistungen.json","2","Polizei","NOMEN","FEMININ","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","cảnh sát","Eine Organisation, die für Sicherheit und Ordnung sorgt.","Ich rufe die Polizei.","",""
"content/a1/vocabulary/08-dienstleistungen.json#words[3]","P2","A1","content/a1/vocabulary/08-dienstleistungen.json","3","Feuerwehr","NOMEN","FEMININ","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","cứu hỏa","Eine Organisation, die Feuer löscht und Menschen rettet.","Rufen Sie die Feuerwehr!","",""
"content/a1/vocabulary/11-freizeit.json#words[0]","P2","A1","content/a1/vocabulary/11-freizeit.json","0","Sport","NOMEN","MASKULIN","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","thể thao","Körperliche Aktivität, oft als Spiel oder Training.","Ich mache Sport.","",""
"content/a1/vocabulary/11-freizeit.json#words[1]","P2","A1","content/a1/vocabulary/11-freizeit.json","1","Fußball","NOMEN","MASKULIN","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","bóng đá","Ein Spiel, bei dem man den Ball hauptsächlich mit dem Fuß bewegt.","Ich spiele Fußball.","",""
"content/a1/vocabulary/11-freizeit.json#words[31]","P2","A1","content/a1/vocabulary/11-freizeit.json","31","Spaß","NOMEN","MASKULIN","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","sự vui, niềm vui","Ein Gefühl von Freude.","Das macht Spaß!","",""
"content/a1/vocabulary/11-freizeit.json#words[6]","P2","A1","content/a1/vocabulary/11-freizeit.json","6","Musik","NOMEN","FEMININ","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","âm nhạc","Schöne Töne, die oft mit Instrumenten gemacht werden.","Ich höre Musik.","",""
"content/a1/vocabulary/12-kommunikation.json#words[2]","P2","A1","content/a1/vocabulary/12-kommunikation.json","2","Internet","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","internet","Ein Netz für Computer und Handys.","Ich brauche Internet.","",""
"content/a1/vocabulary/12-kommunikation.json#words[5]","P2","A1","content/a1/vocabulary/12-kommunikation.json","5","Fernsehen","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","truyền hình, tivi","Das Programm mit Bildern und Ton auf einem Bildschirm.","Ich sehe gern Fernsehen.","",""
"content/a1/vocabulary/13-reisen-verkehr.json#words[9]","P2","A1","content/a1/vocabulary/13-reisen-verkehr.json","9","Gepäck","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","hành lý","Koffer und Taschen für die Reise.","Mein Gepäck ist schwer.","",""
"content/a1/vocabulary/17-laender-nationalitaeten.json#words[0]","P2","A1","content/a1/vocabulary/17-laender-nationalitaeten.json","0","Deutschland","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","nước Đức","Ein Land in Europa","Ich wohne in Deutschland.","",""
"content/a1/vocabulary/17-laender-nationalitaeten.json#words[10]","P2","A1","content/a1/vocabulary/17-laender-nationalitaeten.json","10","Russland","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","nước Nga","Ein Land in Europa und Asien","Russland ist sehr groß.","",""
"content/a1/vocabulary/17-laender-nationalitaeten.json#words[11]","P2","A1","content/a1/vocabulary/17-laender-nationalitaeten.json","11","China","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","Trung Quốc","Ein Land in Asien","Peking ist die Hauptstadt von China.","",""
"content/a1/vocabulary/17-laender-nationalitaeten.json#words[12]","P2","A1","content/a1/vocabulary/17-laender-nationalitaeten.json","12","Japan","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","Nhật Bản","Ein Land in Asien","Tokio ist in Japan.","",""
"content/a1/vocabulary/17-laender-nationalitaeten.json#words[13]","P2","A1","content/a1/vocabulary/17-laender-nationalitaeten.json","13","Vietnam","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","Việt Nam","Ein Land in Asien","Ich komme aus Vietnam.","",""
"content/a1/vocabulary/17-laender-nationalitaeten.json#words[15]","P2","A1","content/a1/vocabulary/17-laender-nationalitaeten.json","15","Brasilien","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","Brazil","Ein Land in Südamerika","Brasilien ist groß und schön.","",""
"content/a1/vocabulary/17-laender-nationalitaeten.json#words[16]","P2","A1","content/a1/vocabulary/17-laender-nationalitaeten.json","16","Griechenland","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","Hy Lạp","Ein Land in Europa","Griechenland hat viele Inseln.","",""
"content/a1/vocabulary/17-laender-nationalitaeten.json#words[18]","P2","A1","content/a1/vocabulary/17-laender-nationalitaeten.json","18","Europa","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","châu Âu","Ein Kontinent","Deutschland ist in Europa.","",""
"content/a1/vocabulary/17-laender-nationalitaeten.json#words[19]","P2","A1","content/a1/vocabulary/17-laender-nationalitaeten.json","19","Asien","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","châu Á","Ein Kontinent","Vietnam ist in Asien.","",""
"content/a1/vocabulary/17-laender-nationalitaeten.json#words[2]","P2","A1","content/a1/vocabulary/17-laender-nationalitaeten.json","2","Österreich","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","nước Áo","Ein Land in Europa","Wien ist die Hauptstadt von Österreich.","",""
"content/a1/vocabulary/17-laender-nationalitaeten.json#words[26]","P2","A1","content/a1/vocabulary/17-laender-nationalitaeten.json","26","Indien","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","Ấn Độ","Ein Land in Asien","Indien ist groß.","",""
"content/a1/vocabulary/17-laender-nationalitaeten.json#words[27]","P2","A1","content/a1/vocabulary/17-laender-nationalitaeten.json","27","Ägypten","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","Ai Cập","Ein Land in Afrika","Ägypten hat die Pyramiden.","",""
"content/a1/vocabulary/17-laender-nationalitaeten.json#words[3]","P2","A1","content/a1/vocabulary/17-laender-nationalitaeten.json","3","Schweiz","NOMEN","FEMININ","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","Thụy Sĩ","Ein Land in Europa","Die Schweiz ist sehr schön.","",""
"content/a1/vocabulary/17-laender-nationalitaeten.json#words[30]","P2","A1","content/a1/vocabulary/17-laender-nationalitaeten.json","30","Afrika","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","châu Phi","Ein Kontinent auf der Erde.","Ägypten ist in Afrika.","",""
"content/a1/vocabulary/17-laender-nationalitaeten.json#words[31]","P2","A1","content/a1/vocabulary/17-laender-nationalitaeten.json","31","Amerika","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","châu Mỹ","Ein Kontinent auf der Erde.","Er kommt aus Amerika.","",""
"content/a1/vocabulary/17-laender-nationalitaeten.json#words[4]","P2","A1","content/a1/vocabulary/17-laender-nationalitaeten.json","4","Frankreich","NOMEN","NEUTRUM","","-","","no_plural_marker_needs_policy","Verify whether ""-"" is pedagogically correct for this noun.","nước Pháp","Ein Land in Europa","Paris ist in Frankreich.","",""
