file_path,item_id,level,type,teil,prompt,answer,options,key_evidence,de,vi,de_class,prescreen_flags,selection_reason,verdict,error_dimension,note
"content/c2/reading/C2-T4-002.json","Q6","c2","matching","4","Die epistemologische Überzeugung, dass nicht nur explizit politische Literatur ist wertvoll, manifestiert sich in der Argumentation von:","C","","Text/Beitrag C","Die Textstelle „Text/Beitrag C“ belegt die richtige Antwort (C).","Tình huống này khớp với mục C. Bằng chứng trong bài: „Text/Beitrag C“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-003.json","Q1","c2","matching","4","KI entdeckt Muster, die für menschliche Forscher unsichtbar wären.","A","","Text/Beitrag A","Die Textstelle „Text/Beitrag A“ belegt die richtige Antwort (A).","Tình huống này khớp với mục A. Bằng chứng trong bài: „Text/Beitrag A“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-003.json","Q2","c2","matching","4","Die epistemologische Überzeugung, dass undurchsichtige Algorithmen untergraben die epistemologischen Grundlagen, manifestiert sich in der Argumentation von:","B","","Text/Beitrag B","Die Textstelle „Text/Beitrag B“ belegt die richtige Antwort (B).","Tình huống này khớp với mục B. Bằng chứng trong bài: „Text/Beitrag B“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-003.json","Q3","c2","matching","4","Die methodologische Annahme, dass kI ist ein Werkzeug, kein Forscher, prägt die Analyse von:","C","","Text/Beitrag C","Die Textstelle „Text/Beitrag C“ belegt die richtige Antwort (C).","Tình huống này khớp với mục C. Bằng chứng trong bài: „Text/Beitrag C“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-003.json","Q4","c2","matching","4","Die epistemologische Überzeugung, dass fehlende methodische Ausbildung gefährdet die wissenschaftliche Qualität, manifestiert sich in der Argumentation von:","D","","Text/Beitrag D","Die Textstelle „Text/Beitrag D“ belegt die richtige Antwort (D).","Tình huống này khớp với mục D. Bằng chứng trong bài: „Text/Beitrag D“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-003.json","Q5","c2","matching","4","Die epistemologische Überzeugung, dass kann es Wissen ohne menschliches Verständnis geben?, manifestiert sich in der Argumentation von:","B","","Text/Beitrag B","Die Textstelle „Text/Beitrag B“ belegt die richtige Antwort (B).","Tình huống này khớp với mục B. Bằng chứng trong bài: „Text/Beitrag B“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-003.json","Q6","c2","matching","4","Die methodologische Annahme, dass interpretation und Theoriebildung bleiben menschliche Aufgaben, prägt die Analyse von:","C","","Text/Beitrag C","Die Textstelle „Text/Beitrag C“ belegt die richtige Antwort (C).","Tình huống này khớp với mục C. Bằng chứng trong bài: „Text/Beitrag C“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-004.json","Q1","c2","matching","4","Die epistemologische Überzeugung, dass grammatische Unterscheidungen beeinflussen die Wahrnehmung der Welt, manifestiert sich in der Argumentation von:","A","","Text/Beitrag A","Die Textstelle „Text/Beitrag A“ belegt die richtige Antwort (A).","Tình huống này khớp với mục A. Bằng chứng trong bài: „Text/Beitrag A“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-004.json","Q2","c2","matching","4","Die epistemologische Überzeugung, dass grundlegende kognitive Operationen funktionieren sprachübergreifend, manifestiert sich in der Argumentation von:","B","","Text/Beitrag B","Die Textstelle „Text/Beitrag B“ belegt die richtige Antwort (B).","Tình huống này khớp với mục B. Bằng chứng trong bài: „Text/Beitrag B“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-004.json","Q3","c2","matching","4","Die methodologische Annahme, dass sprache und Denken sind ko-konstitutiv, nicht kausal getrennt, prägt die Analyse von:","C","","Text/Beitrag C","Die Textstelle „Text/Beitrag C“ belegt die richtige Antwort (C).","Tình huống này khớp với mục C. Bằng chứng trong bài: „Text/Beitrag C“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-004.json","Q4","c2","matching","4","Die methodologische Annahme, dass Die Übersetzbarkeit hat Grenzen, die auf kognitive Unterschiede hindeuten, prägt die Analyse von:","D","","Text/Beitrag D","Die Textstelle „Text/Beitrag D“ belegt die richtige Antwort (D).","Tình huống này khớp với mục D. Bằng chứng trong bài: „Text/Beitrag D“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-004.json","Q5","c2","matching","4","Universale Denkstrukturen überwiegen die sprachlichen Unterschiede.","B","","Text/Beitrag B","Die Textstelle „Text/Beitrag B“ belegt die richtige Antwort (B).","Tình huống này khớp với mục B. Bằng chứng trong bài: „Text/Beitrag B“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-004.json","Q6","c2","matching","4","Die epistemologische Überzeugung, dass bestimmte Gedanken sind in manchen Sprachen nur über Umwege formulierbar, manifestiert sich in der Argumentation von:","D","","Text/Beitrag D","Die Textstelle „Text/Beitrag D“ belegt die richtige Antwort (D).","Tình huống này khớp với mục D. Bằng chứng trong bài: „Text/Beitrag D“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-005.json","Q1","c2","matching","4","Die Weltordnung von 1945 entspricht nicht mehr den heutigen Realitäten.","A","","Text/Beitrag A","Die Textstelle „Text/Beitrag A“ belegt die richtige Antwort (A).","Tình huống này khớp với mục A. Bằng chứng trong bài: „Text/Beitrag A“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-005.json","Q2","c2","matching","4","Die methodologische Annahme, dass multilaterale Institutionen haben historisch zur Friedenssicherung beigetragen, prägt die Analyse von:","B","","Text/Beitrag B","Die Textstelle „Text/Beitrag B“ belegt die richtige Antwort (B).","Tình huống này khớp với mục B. Bằng chứng trong bài: „Text/Beitrag B“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-005.json","Q3","c2","matching","4","Die epistemologische Überzeugung, dass Die wirkungsvollsten Kooperationen entstehen außerhalb traditioneller Institutionen, manifestiert sich in der Argumentation von:","C","","Text/Beitrag C","Die Textstelle „Text/Beitrag C“ belegt die richtige Antwort (C).","Tình huống này khớp với mục C. Bằng chứng trong bài: „Text/Beitrag C“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-005.json","Q4","c2","matching","4","Die epistemologische Überzeugung, dass internationale Finanzinstitutionen haben in Entwicklungsländern Schaden angerichtet, manifestiert sich in der Argumentation von:","D","","Text/Beitrag D","Die Textstelle „Text/Beitrag D“ belegt die richtige Antwort (D).","Tình huống này khớp với mục D. Bằng chứng trong bài: „Text/Beitrag D“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-005.json","Q5","c2","matching","4","Die epistemologische Überzeugung, dass Das Vetorecht blockiert die Reform des Sicherheitsrats, manifestiert sich in der Argumentation von:","A","","Text/Beitrag A","Die Textstelle „Text/Beitrag A“ belegt die richtige Antwort (A).","Tình huống này khớp với mục A. Bằng chứng trong bài: „Text/Beitrag A“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-005.json","Q6","c2","matching","4","Die methodologische Annahme, dass städtenetzwerke und zivilgesellschaftliche Organisationen sind effektiver, prägt die Analyse von:","C","","Text/Beitrag C","Die Textstelle „Text/Beitrag C“ belegt die richtige Antwort (C).","Tình huống này khớp với mục C. Bằng chứng trong bài: „Text/Beitrag C“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-006.json","Q1","c2","matching","4","Die methodologische Annahme, dass Ein paradigmatischer Wandel ist unausweichlich, prägt die Analyse von:","A","","Text/Beitrag A","Die Textstelle „Text/Beitrag A“ belegt die richtige Antwort (A).","Tình huống này khớp với mục A. Bằng chứng trong bài: „Text/Beitrag A“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-006.json","Q2","c2","matching","4","Die methodologische Annahme, dass bewährte Ansätze bieten nach wie vor tragfähige Grundlagen, prägt die Analyse von:","B","","Text/Beitrag B","Die Textstelle „Text/Beitrag B“ belegt die richtige Antwort (B).","Tình huống này khớp với mục B. Bằng chứng trong bài: „Text/Beitrag B“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-006.json","Q3","c2","matching","4","Weder radikale Erneuerung noch bloße Bewahrung genügen.","C","","Text/Beitrag C","Die Textstelle „Text/Beitrag C“ belegt die richtige Antwort (C).","Tình huống này khớp với mục C. Bằng chứng trong bài: „Text/Beitrag C“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-006.json","Q4","c2","matching","4","Die epistemologische Überzeugung, dass Die akademische Debatte vernachlässigt die praktischen Implikationen, manifestiert sich in der Argumentation von:","D","","Text/Beitrag D","Die Textstelle „Text/Beitrag D“ belegt die richtige Antwort (D).","Tình huống này khớp với mục D. Bằng chứng trong bài: „Text/Beitrag D“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-006.json","Q5","c2","matching","4","Die epistemologische Überzeugung, dass bestehende Strukturen reichen nicht mehr aus, manifestiert sich in der Argumentation von:","A","","Text/Beitrag A","Die Textstelle „Text/Beitrag A“ belegt die richtige Antwort (A).","Tình huống này khớp với mục A. Bằng chứng trong bài: „Text/Beitrag A“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-006.json","Q6","c2","matching","4","Die methodologische Annahme, dass Die produktivsten Entwicklungen verbinden Tradition und neue Erkenntnisse, prägt die Analyse von:","C","","Text/Beitrag C","Die Textstelle „Text/Beitrag C“ belegt die richtige Antwort (C).","Tình huống này khớp với mục C. Bằng chứng trong bài: „Text/Beitrag C“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-007.json","Q1","c2","matching","4","Die epistemologische Überzeugung, dass Ein paradigmatischer Wandel ist unausweichlich, manifestiert sich in der Argumentation von:","A","","Text/Beitrag A","Die Textstelle „Text/Beitrag A“ belegt die richtige Antwort (A).","Tình huống này khớp với mục A. Bằng chứng trong bài: „Text/Beitrag A“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-007.json","Q2","c2","matching","4","Die epistemologische Überzeugung, dass bewährte Ansätze bieten nach wie vor tragfähige Grundlagen, manifestiert sich in der Argumentation von:","B","","Text/Beitrag B","Die Textstelle „Text/Beitrag B“ belegt die richtige Antwort (B).","Tình huống này khớp với mục B. Bằng chứng trong bài: „Text/Beitrag B“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-007.json","Q3","c2","matching","4","Die methodologische Annahme, dass weder radikale Erneuerung noch bloße Bewahrung genügen, prägt die Analyse von:","C","","Text/Beitrag C","Die Textstelle „Text/Beitrag C“ belegt die richtige Antwort (C).","Tình huống này khớp với mục C. Bằng chứng trong bài: „Text/Beitrag C“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-007.json","Q4","c2","matching","4","Die epistemologische Überzeugung, dass Die akademische Debatte vernachlässigt die praktischen Implikationen, manifestiert sich in der Argumentation von:","D","","Text/Beitrag D","Die Textstelle „Text/Beitrag D“ belegt die richtige Antwort (D).","Tình huống này khớp với mục D. Bằng chứng trong bài: „Text/Beitrag D“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-007.json","Q5","c2","matching","4","Die epistemologische Überzeugung, dass bestehende Strukturen reichen nicht mehr aus, manifestiert sich in der Argumentation von:","A","","Text/Beitrag A","Die Textstelle „Text/Beitrag A“ belegt die richtige Antwort (A).","Tình huống này khớp với mục A. Bằng chứng trong bài: „Text/Beitrag A“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-007.json","Q6","c2","matching","4","Die produktivsten Entwicklungen verbinden Tradition und neue Erkenntnisse.","C","","Text/Beitrag C","Die Textstelle „Text/Beitrag C“ belegt die richtige Antwort (C).","Tình huống này khớp với mục C. Bằng chứng trong bài: „Text/Beitrag C“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-008.json","Q1","c2","matching","4","Die epistemologische Überzeugung, dass Ein paradigmatischer Wandel ist unausweichlich, manifestiert sich in der Argumentation von:","A","","Text/Beitrag A","Die Textstelle „Text/Beitrag A“ belegt die richtige Antwort (A).","Tình huống này khớp với mục A. Bằng chứng trong bài: „Text/Beitrag A“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-008.json","Q2","c2","matching","4","Die epistemologische Überzeugung, dass bewährte Ansätze bieten nach wie vor tragfähige Grundlagen, manifestiert sich in der Argumentation von:","B","","Text/Beitrag B","Die Textstelle „Text/Beitrag B“ belegt die richtige Antwort (B).","Tình huống này khớp với mục B. Bằng chứng trong bài: „Text/Beitrag B“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-008.json","Q3","c2","matching","4","Die epistemologische Überzeugung, dass weder radikale Erneuerung noch bloße Bewahrung genügen, manifestiert sich in der Argumentation von:","C","","Text/Beitrag C","Die Textstelle „Text/Beitrag C“ belegt die richtige Antwort (C).","Tình huống này khớp với mục C. Bằng chứng trong bài: „Text/Beitrag C“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-008.json","Q4","c2","matching","4","Die methodologische Annahme, dass Die akademische Debatte vernachlässigt die praktischen Implikationen, prägt die Analyse von:","D","","Text/Beitrag D","Die Textstelle „Text/Beitrag D“ belegt die richtige Antwort (D).","Tình huống này khớp với mục D. Bằng chứng trong bài: „Text/Beitrag D“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-008.json","Q5","c2","matching","4","Bestehende Strukturen reichen nicht mehr aus.","A","","Text/Beitrag A","Die Textstelle „Text/Beitrag A“ belegt die richtige Antwort (A).","Tình huống này khớp với mục A. Bằng chứng trong bài: „Text/Beitrag A“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-008.json","Q6","c2","matching","4","Die epistemologische Überzeugung, dass Die produktivsten Entwicklungen verbinden Tradition und neue Erkenntnisse, manifestiert sich in der Argumentation von:","C","","Text/Beitrag C","Die Textstelle „Text/Beitrag C“ belegt die richtige Antwort (C).","Tình huống này khớp với mục C. Bằng chứng trong bài: „Text/Beitrag C“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-009.json","Q1","c2","matching","4","Ein paradigmatischer Wandel ist unausweichlich.","A","","Text/Beitrag A","Die Textstelle „Text/Beitrag A“ belegt die richtige Antwort (A).","Tình huống này khớp với mục A. Bằng chứng trong bài: „Text/Beitrag A“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-009.json","Q2","c2","matching","4","Die methodologische Annahme, dass bewährte Ansätze bieten nach wie vor tragfähige Grundlagen, prägt die Analyse von:","B","","Text/Beitrag B","Die Textstelle „Text/Beitrag B“ belegt die richtige Antwort (B).","Tình huống này khớp với mục B. Bằng chứng trong bài: „Text/Beitrag B“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-009.json","Q3","c2","matching","4","Die methodologische Annahme, dass weder radikale Erneuerung noch bloße Bewahrung genügen, prägt die Analyse von:","C","","Text/Beitrag C","Die Textstelle „Text/Beitrag C“ belegt die richtige Antwort (C).","Tình huống này khớp với mục C. Bằng chứng trong bài: „Text/Beitrag C“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-009.json","Q4","c2","matching","4","Die methodologische Annahme, dass Die akademische Debatte vernachlässigt die praktischen Implikationen, prägt die Analyse von:","D","","Text/Beitrag D","Die Textstelle „Text/Beitrag D“ belegt die richtige Antwort (D).","Tình huống này khớp với mục D. Bằng chứng trong bài: „Text/Beitrag D“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-009.json","Q5","c2","matching","4","Die methodologische Annahme, dass bestehende Strukturen reichen nicht mehr aus, prägt die Analyse von:","A","","Text/Beitrag A","Die Textstelle „Text/Beitrag A“ belegt die richtige Antwort (A).","Tình huống này khớp với mục A. Bằng chứng trong bài: „Text/Beitrag A“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-009.json","Q6","c2","matching","4","Die methodologische Annahme, dass Die produktivsten Entwicklungen verbinden Tradition und neue Erkenntnisse, prägt die Analyse von:","C","","Text/Beitrag C","Die Textstelle „Text/Beitrag C“ belegt die richtige Antwort (C).","Tình huống này khớp với mục C. Bằng chứng trong bài: „Text/Beitrag C“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-010.json","Q1","c2","matching","4","Ein paradigmatischer Wandel ist unausweichlich.","A","","Text/Beitrag A","Die Textstelle „Text/Beitrag A“ belegt die richtige Antwort (A).","Tình huống này khớp với mục A. Bằng chứng trong bài: „Text/Beitrag A“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-010.json","Q2","c2","matching","4","Die methodologische Annahme, dass bewährte Ansätze bieten nach wie vor tragfähige Grundlagen, prägt die Analyse von:","B","","Text/Beitrag B","Die Textstelle „Text/Beitrag B“ belegt die richtige Antwort (B).","Tình huống này khớp với mục B. Bằng chứng trong bài: „Text/Beitrag B“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-010.json","Q3","c2","matching","4","Die methodologische Annahme, dass weder radikale Erneuerung noch bloße Bewahrung genügen, prägt die Analyse von:","C","","Text/Beitrag C","Die Textstelle „Text/Beitrag C“ belegt die richtige Antwort (C).","Tình huống này khớp với mục C. Bằng chứng trong bài: „Text/Beitrag C“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-010.json","Q4","c2","matching","4","Die epistemologische Überzeugung, dass Die akademische Debatte vernachlässigt die praktischen Implikationen, manifestiert sich in der Argumentation von:","D","","Text/Beitrag D","Die Textstelle „Text/Beitrag D“ belegt die richtige Antwort (D).","Tình huống này khớp với mục D. Bằng chứng trong bài: „Text/Beitrag D“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-010.json","Q5","c2","matching","4","Die methodologische Annahme, dass bestehende Strukturen reichen nicht mehr aus, prägt die Analyse von:","A","","Text/Beitrag A","Die Textstelle „Text/Beitrag A“ belegt die richtige Antwort (A).","Tình huống này khớp với mục A. Bằng chứng trong bài: „Text/Beitrag A“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-010.json","Q6","c2","matching","4","Die methodologische Annahme, dass Die produktivsten Entwicklungen verbinden Tradition und neue Erkenntnisse, prägt die Analyse von:","C","","Text/Beitrag C","Die Textstelle „Text/Beitrag C“ belegt die richtige Antwort (C).","Tình huống này khớp với mục C. Bằng chứng trong bài: „Text/Beitrag C“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-011.json","Q1","c2","matching","4","Die epistemologische Überzeugung, dass Ein paradigmatischer Wandel ist unausweichlich, manifestiert sich in der Argumentation von:","A","","Text/Beitrag A","Die Textstelle „Text/Beitrag A“ belegt die richtige Antwort (A).","Tình huống này khớp với mục A. Bằng chứng trong bài: „Text/Beitrag A“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-011.json","Q2","c2","matching","4","Die epistemologische Überzeugung, dass bewährte Ansätze bieten nach wie vor tragfähige Grundlagen, manifestiert sich in der Argumentation von:","B","","Text/Beitrag B","Die Textstelle „Text/Beitrag B“ belegt die richtige Antwort (B).","Tình huống này khớp với mục B. Bằng chứng trong bài: „Text/Beitrag B“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-011.json","Q3","c2","matching","4","Weder radikale Erneuerung noch bloße Bewahrung genügen.","C","","Text/Beitrag C","Die Textstelle „Text/Beitrag C“ belegt die richtige Antwort (C).","Tình huống này khớp với mục C. Bằng chứng trong bài: „Text/Beitrag C“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-011.json","Q4","c2","matching","4","Die methodologische Annahme, dass Die akademische Debatte vernachlässigt die praktischen Implikationen, prägt die Analyse von:","D","","Text/Beitrag D","Die Textstelle „Text/Beitrag D“ belegt die richtige Antwort (D).","Tình huống này khớp với mục D. Bằng chứng trong bài: „Text/Beitrag D“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-011.json","Q5","c2","matching","4","Die epistemologische Überzeugung, dass bestehende Strukturen reichen nicht mehr aus, manifestiert sich in der Argumentation von:","A","","Text/Beitrag A","Die Textstelle „Text/Beitrag A“ belegt die richtige Antwort (A).","Tình huống này khớp với mục A. Bằng chứng trong bài: „Text/Beitrag A“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-011.json","Q6","c2","matching","4","Die epistemologische Überzeugung, dass Die produktivsten Entwicklungen verbinden Tradition und neue Erkenntnisse, manifestiert sich in der Argumentation von:","C","","Text/Beitrag C","Die Textstelle „Text/Beitrag C“ belegt die richtige Antwort (C).","Tình huống này khớp với mục C. Bằng chứng trong bài: „Text/Beitrag C“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-012.json","Q1","c2","matching","4","Die epistemologische Überzeugung, dass Ein paradigmatischer Wandel ist unausweichlich, manifestiert sich in der Argumentation von:","A","","Text/Beitrag A","Die Textstelle „Text/Beitrag A“ belegt die richtige Antwort (A).","Tình huống này khớp với mục A. Bằng chứng trong bài: „Text/Beitrag A“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-012.json","Q2","c2","matching","4","Bewährte Ansätze bieten nach wie vor tragfähige Grundlagen.","B","","Text/Beitrag B","Die Textstelle „Text/Beitrag B“ belegt die richtige Antwort (B).","Tình huống này khớp với mục B. Bằng chứng trong bài: „Text/Beitrag B“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-012.json","Q3","c2","matching","4","Die epistemologische Überzeugung, dass weder radikale Erneuerung noch bloße Bewahrung genügen, manifestiert sich in der Argumentation von:","C","","Text/Beitrag C","Die Textstelle „Text/Beitrag C“ belegt die richtige Antwort (C).","Tình huống này khớp với mục C. Bằng chứng trong bài: „Text/Beitrag C“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-012.json","Q4","c2","matching","4","Die epistemologische Überzeugung, dass Die akademische Debatte vernachlässigt die praktischen Implikationen, manifestiert sich in der Argumentation von:","D","","Text/Beitrag D","Die Textstelle „Text/Beitrag D“ belegt die richtige Antwort (D).","Tình huống này khớp với mục D. Bằng chứng trong bài: „Text/Beitrag D“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
"content/c2/reading/C2-T4-012.json","Q5","c2","matching","4","Die methodologische Annahme, dass bestehende Strukturen reichen nicht mehr aus, prägt die Analyse von:","A","","Text/Beitrag A","Die Textstelle „Text/Beitrag A“ belegt die richtige Antwort (A).","Tình huống này khớp với mục A. Bằng chứng trong bài: „Text/Beitrag A“. Yêu cầu trong tình huống được đáp ứng đúng ở mục này.","rewritten","de_len_anomaly|vi_len_anomaly","flagged","","",""
